Date,Open Price,High Price,Low Price,Close Price,Volume
2022-10-19,26.590000,26.590000,26.590000,26.590000,0
2022-10-18,26.590000,26.590000,26.590000,26.590000,1365
2022-10-17,26.715000,26.715000,26.715000,26.715000,376
2022-10-14,24.849900,24.849900,24.849900,24.849900,491
2022-10-13,25.000000,25.830000,24.630000,24.630000,2265
2022-10-12,25.149900,25.199900,25.149900,25.199900,2735
2022-10-11,26.090000,26.090000,26.090000,26.090000,461
2022-10-10,26.930000,27.825000,26.930000,27.825000,1196
2022-10-07,26.650000,26.840000,26.650000,26.840000,574
2022-10-06,28.065000,28.065000,27.780000,27.780000,511
2022-10-05,27.820000,27.820000,27.820000,27.820000,375
2022-10-04,27.490000,27.490000,27.490000,27.490000,192
2022-10-03,26.700000,26.700000,26.700000,26.700000,475
2022-09-30,25.910000,25.910000,25.910000,25.910000,661
2022-09-29,27.960000,27.960000,27.960000,27.960000,434
2022-09-28,28.820000,30.541520,28.305000,28.305000,4649
2022-09-27,30.250000,30.250000,30.000000,30.000000,347
2022-09-26,29.330000,29.330000,29.330000,29.330000,0
2022-09-23,30.000000,30.000000,29.330000,29.330000,1371
2022-09-22,32.775000,32.775000,32.775000,32.775000,0
2022-09-21,32.000000,32.775000,32.000000,32.775000,691
2022-09-20,33.980000,33.980000,33.980000,33.980000,0
2022-09-19,32.850000,33.980000,32.850000,33.980000,881
2022-09-16,34.040000,34.160000,34.040000,34.160000,464
2022-09-15,34.160000,34.160000,34.160000,34.160000,549
2022-09-14,34.160000,35.000000,35.000000,35.000000,286
2022-09-13,37.760000,37.760000,34.330000,34.330000,813
2022-09-12,37.330000,39.510000,37.290000,39.510000,2717
2022-09-09,35.630000,35.630000,35.630000,35.630000,223
2022-09-08,34.380000,34.400000,34.380000,34.400000,1011
2022-09-07,36.540000,36.600000,35.830000,36.015000,1572
2022-09-06,45.850000,45.850000,45.850000,45.850000,317
2022-09-02,45.620000,45.620000,45.620000,45.620000,0
2022-09-01,45.620000,45.620000,45.620000,45.620000,0
2022-08-31,45.620000,45.620000,45.620000,45.620000,704
2022-08-30,45.600000,45.600000,45.600000,45.600000,0
2022-08-29,45.600000,45.600000,45.600000,45.600000,0
2022-08-26,44.620000,45.600000,44.620000,45.600000,523
2022-08-25,41.250000,41.250000,41.250000,41.250000,180
2022-08-24,41.630000,41.630000,41.630000,41.630000,0
2022-08-23,41.630000,41.630000,41.630000,41.630000,235
2022-08-22,43.250000,43.250000,42.380000,42.380000,511
2022-08-19,43.770000,43.770000,43.770000,43.770000,487
2022-08-18,45.090000,45.090000,45.090000,45.090000,145
2022-08-17,46.070000,46.070000,46.070000,46.070000,0
2022-08-16,46.070000,46.070000,46.070000,46.070000,0
2022-08-15,46.070000,46.070000,46.070000,46.070000,0
2022-08-12,47.000000,47.000000,46.070000,46.070000,430
2022-08-11,47.350000,47.350000,47.350000,47.350000,0
2022-08-10,47.350000,47.350000,47.350000,47.350000,0
2022-08-09,47.350000,47.350000,47.350000,47.350000,0
2022-08-08,47.350000,47.350000,47.350000,47.350000,197
2022-08-05,46.670000,46.670000,46.670000,46.670000,0
2022-08-04,47.780000,48.030000,46.670000,46.670000,4551
2022-08-03,43.990000,43.990000,43.990000,43.990000,0
2022-08-02,43.990000,43.990000,43.990000,43.990000,0
2022-08-01,43.960000,43.990000,43.960000,43.990000,617
2022-07-29,41.500000,41.500000,41.500000,41.500000,181
2022-07-28,41.640000,41.640000,41.640000,41.640000,195
2022-07-27,43.750000,43.750000,43.750000,43.750000,0
2022-07-26,43.750000,43.750000,43.750000,43.750000,0
2022-07-25,43.726000,43.750000,43.726000,43.750000,2018
2022-07-22,39.850000,39.850000,39.850000,39.850000,306
2022-07-21,40.440000,40.440000,40.440000,40.440000,0
2022-07-20,40.440000,40.440000,40.440000,40.440000,199
2022-07-19,39.990000,39.990000,39.990000,39.990000,389
2022-07-18,41.320000,41.320000,39.920000,39.920000,606
2022-07-15,40.340000,40.340000,40.340000,40.340000,394
2022-07-14,41.210220,41.210220,41.210220,41.210220,0
2022-07-13,41.210220,41.210220,41.210220,41.210220,0
2022-07-12,40.280000,41.210220,40.280000,41.210220,3245
2022-07-11,42.130000,42.130000,42.130000,42.130000,420
2022-07-08,43.080000,43.080000,43.080000,43.080000,0
2022-07-07,44.140000,44.140000,43.080000,43.080000,424
2022-07-06,45.430000,45.430000,45.430000,45.430000,0
2022-07-05,44.720000,45.430000,44.720000,45.430000,371
2022-07-01,43.400000,43.400000,43.400000,43.400000,0
2022-06-30,43.400000,43.400000,43.400000,43.400000,0
2022-06-29,43.400000,43.400000,43.400000,43.400000,716
2022-06-28,46.518390,46.518390,44.340000,44.340000,2430
2022-06-27,45.200000,45.200000,45.200000,45.200000,250
2022-06-24,44.440000,44.440000,44.440000,44.440000,0
2022-06-23,44.440000,44.440000,44.440000,44.440000,426
2022-06-22,45.635000,45.635000,43.960000,44.100000,2081
2022-06-21,43.810000,43.810000,43.810000,43.810000,274
2022-06-17,43.690000,43.690000,43.690000,43.690000,0
2022-06-16,43.690000,43.690000,43.690000,43.690000,455
2022-06-15,44.580000,44.580000,44.580000,44.580000,0
2022-06-14,44.580000,44.580000,44.580000,44.580000,389
2022-06-13,45.380000,47.500000,44.840000,44.840000,1374
2022-06-10,48.090000,48.090000,48.090000,48.090000,0
2022-06-09,48.090000,48.090000,48.090000,48.090000,356
2022-06-08,49.380000,49.380000,49.380000,49.380000,0
2022-06-07,49.380000,49.380000,49.380000,49.380000,348
2022-06-06,52.490000,52.570000,50.070000,50.070000,1048
2022-06-03,49.870000,51.070000,49.870000,51.070000,380
2022-06-02,50.440000,52.230000,50.440000,50.440000,1540
2022-06-01,51.498000,51.498000,51.498000,51.498000,0
2022-05-31,51.498000,51.498000,51.498000,51.498000,354
2022-05-27,52.880000,52.880000,52.880000,52.880000,196
2022-05-26,51.240000,51.240000,51.240000,51.240000,0
2022-05-25,51.240000,51.240000,51.240000,51.240000,0
2022-05-24,50.295000,51.240000,50.295000,51.240000,660
2022-05-23,48.880000,48.880000,48.880000,48.880000,0
2022-05-20,48.880000,48.880000,48.880000,48.880000,186
2022-05-19,52.160000,52.160000,49.470000,49.470000,428
2022-05-18,46.850000,46.850000,46.850000,46.850000,0
2022-05-17,46.850000,46.850000,46.850000,46.850000,0
2022-05-16,46.850000,46.850000,46.850000,46.850000,457
2022-05-13,46.310000,46.310000,46.310000,46.310000,414
2022-05-12,43.885000,43.885000,42.960000,43.040000,1074
2022-05-11,44.187150,44.187150,42.340000,43.345000,2307
2022-05-10,45.950000,45.950000,45.240000,45.340000,1672
2022-05-09,48.670000,48.670000,44.750000,46.070000,1294
2022-05-06,49.080000,49.080000,49.080000,49.080000,0
2022-05-05,49.080000,49.080000,49.080000,49.080000,929
2022-05-04,47.190000,49.750000,47.190000,49.440000,3191
2022-05-03,43.840000,44.850000,43.840000,44.580000,1899
2022-05-02,43.790000,43.790000,43.790000,43.790000,1026
2022-04-29,43.610000,43.610000,43.610000,43.610000,585
2022-04-28,43.270000,43.270000,43.270000,43.270000,0
2022-04-27,42.500000,43.270000,42.500000,43.270000,534
2022-04-26,43.550000,43.560000,42.870000,42.870000,2078
2022-04-25,45.930000,46.010000,45.930000,46.010000,2478
2022-04-22,41.780000,42.320000,41.780000,42.320000,784
2022-04-21,38.300000,38.300000,38.300000,38.300000,1651
2022-04-20,38.135000,38.135000,38.135000,38.135000,246
2022-04-19,37.980000,39.460000,37.980000,39.460000,443
2022-04-18,38.980000,38.980000,38.980000,38.980000,469
2022-04-14,39.190000,39.190000,39.190000,39.190000,448
2022-04-13,39.930000,41.095000,39.930000,41.095000,1460
2022-04-12,41.970000,41.970000,41.970000,41.970000,517
2022-04-11,42.072500,42.072500,42.072500,42.072500,200
2022-04-08,43.450000,43.990000,43.000000,43.990000,524
2022-04-07,43.800000,43.800000,43.800000,43.800000,0
2022-04-06,43.800000,43.800000,43.800000,43.800000,180
2022-04-05,45.785000,45.785000,45.785000,45.785000,0
2022-04-04,45.785000,45.785000,45.785000,45.785000,196
2022-04-01,44.433710,44.433710,44.433710,44.433710,0
2022-03-31,44.433710,44.433710,44.433710,44.433710,1055
2022-03-30,43.030000,43.030000,43.030000,43.030000,0
2022-03-29,43.030000,43.030000,43.030000,43.030000,0
2022-03-28,43.030000,43.030000,43.030000,43.030000,0
2022-03-25,43.030000,43.030000,43.030000,43.030000,2137
2022-03-24,43.050100,43.050100,43.050100,43.050100,3632
2022-03-23,42.840000,42.840000,42.840000,42.840000,0
2022-03-22,42.840000,42.840000,42.840000,42.840000,0
2022-03-21,42.840000,42.840000,42.840000,42.840000,412
2022-03-18,42.450000,42.450000,42.450000,42.450000,0
2022-03-17,42.450000,42.450000,42.450000,42.450000,0
2022-03-16,42.250000,42.450000,42.250000,42.450000,2170
2022-03-15,42.325000,42.325000,41.330000,41.330000,4231
2022-03-14,44.160000,44.160000,44.160000,44.160000,0
2022-03-11,44.160000,44.160000,44.160000,44.160000,349
2022-03-10,44.900000,44.900000,44.900000,44.900000,146
2022-03-09,46.000000,46.145000,46.000000,46.145000,4841
2022-03-08,44.530000,44.530000,44.530000,44.530000,4331
2022-03-07,45.000000,45.000000,43.180000,43.180000,1067
2022-03-04,45.970000,45.970000,45.760000,45.760000,1332
2022-03-03,48.360000,49.605000,48.360000,49.605000,682
2022-03-02,53.840000,53.840000,53.840000,53.840000,0
2022-03-01,53.840000,53.840000,53.840000,53.840000,267
2022-02-28,55.630000,55.630000,53.750000,54.260000,12354
2022-02-25,50.750000,50.750000,50.750000,50.750000,0
2022-02-24,50.750000,50.750000,50.750000,50.750000,580
2022-02-23,54.420000,54.420000,54.420000,54.420000,299
2022-02-22,51.800000,51.800000,51.800000,51.800000,0
2022-02-18,51.800000,51.800000,51.800000,51.800000,0
2022-02-17,50.860000,52.060000,50.860000,51.800000,962
2022-02-16,57.260000,57.260000,57.260000,57.260000,0
2022-02-15,56.210000,57.440000,56.210000,57.260000,848
2022-02-14,57.757500,57.757500,57.757500,57.757500,0
2022-02-11,57.757500,57.757500,57.757500,57.757500,0
2022-02-10,59.640000,59.640000,57.757500,57.757500,300
2022-02-09,56.100000,57.940000,56.100000,56.830000,609
2022-02-08,57.410000,57.410000,57.410000,57.410000,395
2022-02-07,58.410000,58.410000,58.410000,58.410000,0
2022-02-04,57.585000,59.580000,57.585000,58.410000,1408
2022-02-03,58.000000,59.340000,56.830000,59.110000,18780
2022-02-02,59.000000,59.200000,58.620000,58.744000,26802
2022-02-01,59.054200,59.054200,58.725000,58.725000,10708
2022-01-31,55.030000,55.030000,55.030000,55.030000,0
2022-01-28,55.070000,55.070000,55.030000,55.030000,1195
2022-01-27,54.740000,54.740000,54.300000,54.620000,27088
2022-01-26,54.970000,54.970000,54.120000,54.535000,631
2022-01-25,54.010000,54.010000,53.915000,53.915000,986
2022-01-24,56.055000,57.180000,56.055000,56.610000,606
2022-01-21,60.990000,60.990000,58.690000,58.690000,7656
2022-01-20,62.000000,62.000000,59.840000,59.840000,2424
2022-01-19,59.150000,59.250000,59.150000,59.250000,2705
2022-01-18,58.120000,58.120000,57.000000,57.000000,1824
2022-01-14,53.730000,53.730000,53.660000,53.660000,762
2022-01-13,53.910000,53.910000,53.910000,53.910000,289
2022-01-12,50.570000,50.570000,50.570000,50.570000,0
2022-01-11,50.570000,50.570000,50.570000,50.570000,0
2022-01-10,46.180000,50.570000,46.180000,50.570000,871
2022-01-07,48.940000,48.940000,48.940000,48.940000,0
2022-01-06,48.940000,48.940000,48.940000,48.940000,0
2022-01-05,47.017300,48.940000,47.017300,48.940000,998
2022-01-04,50.570000,50.570000,50.570000,50.570000,0
2022-01-03,50.570000,50.570000,50.570000,50.570000,973
2021-12-31,46.880100,48.790000,46.880100,48.790000,2311
2021-12-30,46.440000,46.440000,46.440000,46.440000,310
2021-12-29,48.210000,48.210000,48.210000,48.210000,254
2021-12-28,46.800000,46.800000,46.800000,46.800000,297
2021-12-27,50.000000,50.000000,50.000000,50.000000,296
2021-12-23,50.350000,50.350000,49.327500,49.327500,649
2021-12-22,49.349800,49.349800,47.370000,47.370000,7586
2021-12-21,48.990000,49.000000,48.990000,49.000000,0
2021-12-20,48.990000,49.000000,48.990000,49.000000,1003
2021-12-17,45.788000,45.788000,45.788000,45.788000,0
2021-12-16,45.788000,45.788000,45.788000,45.788000,110
2021-12-15,47.182000,47.182000,45.650100,45.650100,0
2021-12-14,47.182000,47.182000,45.650100,45.650100,0
2021-12-13,47.182000,47.182000,45.650100,45.650100,6460
2021-12-10,48.187598,48.187598,47.220000,47.220000,1099
2021-12-09,49.233000,50.640000,49.233000,50.640000,0
2021-12-08,49.233000,50.640000,49.233000,50.640000,1241
2021-12-07,47.410000,47.410000,47.410000,47.410000,0
2021-12-06,47.410000,47.410000,47.410000,47.410000,336
2021-12-03,48.270000,48.270000,48.270000,48.270000,0
2021-12-02,48.270000,48.270000,48.270000,48.270000,401
2021-12-01,48.200000,48.200000,48.200000,48.200000,323
2021-11-30,50.320000,50.320000,50.320000,50.320000,541
2021-11-29,48.550000,48.550000,48.550000,48.550000,0
2021-11-26,48.550000,48.550000,48.550000,48.550000,0
2021-11-24,48.550000,48.550000,48.550000,48.550000,348
2021-11-23,50.770000,50.770000,50.770000,50.770000,143
2021-11-22,50.610000,50.650000,50.610000,50.650000,477
2021-11-19,51.235000,51.235000,51.235000,51.235000,1282
2021-11-18,50.260100,51.500000,50.230000,50.230000,811
2021-11-17,52.410000,52.410000,51.990000,51.990000,472
2021-11-16,51.120000,51.120000,51.120000,51.120000,0
2021-11-15,51.120000,51.120000,51.120000,51.120000,415
2021-11-12,51.840000,51.840000,51.800000,51.800000,820
2021-11-11,54.060000,54.060000,54.060000,54.060000,100
2021-11-10,54.095000,54.095000,53.200000,53.200000,526
2021-11-09,55.160000,55.160000,55.160000,55.160000,0
2021-11-08,55.160000,55.160000,55.160000,55.160000,0
2021-11-05,55.160000,55.160000,55.160000,55.160000,116
2021-11-04,54.550000,54.550000,54.550000,54.550000,0
2021-11-03,54.550000,54.550000,54.550000,54.550000,363
2021-11-02,51.010000,51.010000,51.010000,51.010000,0
2021-11-01,51.010000,51.010000,51.010000,51.010000,0
2021-10-29,51.010000,51.010000,51.010000,51.010000,0
2021-10-28,51.010000,51.010000,51.010000,51.010000,110
2021-10-27,51.015000,51.015000,51.015000,51.015000,285
2021-10-26,53.250000,53.250000,53.250000,53.250000,130
2021-10-25,53.250000,53.250000,53.250000,53.250000,0
2021-10-22,53.250000,53.250000,53.250000,53.250000,0
2021-10-21,53.250000,53.250000,53.250000,53.250000,0
2021-10-20,53.250000,53.250000,53.250000,53.250000,0
2021-10-19,53.250000,53.250000,53.250000,53.250000,211
2021-10-18,52.000000,52.000000,52.000000,52.000000,206
2021-10-15,53.820000,53.820000,53.820000,53.820000,0
2021-10-14,53.820000,53.820000,53.820000,53.820000,174
2021-10-13,55.185000,55.185000,55.185000,55.185000,507
2021-10-12,55.770000,55.770000,55.770000,55.770000,395
2021-10-11,56.000000,56.000000,56.000000,56.000000,0
2021-10-08,56.000000,56.000000,56.000000,56.000000,0
2021-10-07,56.000000,56.000000,56.000000,56.000000,449
2021-10-06,60.000000,60.000000,60.000000,60.000000,625
2021-10-05,61.420000,63.619900,61.420000,63.420000,2098
2021-10-04,60.750000,60.987400,60.750000,60.987400,432
2021-10-01,60.676300,60.676300,60.676300,60.676300,9309
2021-09-30,59.813800,62.040000,59.813800,62.040000,0
2021-09-29,59.813800,62.040000,59.813800,62.040000,1106
2021-09-28,60.390000,60.390000,60.390000,60.390000,146
2021-09-27,63.510000,63.510000,63.510000,63.510000,314
2021-09-24,64.214600,64.214600,63.500000,63.500000,0
2021-09-23,64.214600,64.214600,63.500000,63.500000,653
2021-09-22,62.150000,62.150000,62.150000,62.150000,0
2021-09-21,62.150000,62.150000,62.150000,62.150000,197
2021-09-20,65.500000,65.500000,65.500000,65.500000,0
2021-09-17,65.500000,65.500000,65.500000,65.500000,0
2021-09-16,65.500000,65.500000,65.500000,65.500000,295
2021-09-15,65.477700,65.477700,65.464500,65.464500,0
2021-09-14,65.477700,65.477700,65.464500,65.464500,0
2021-09-13,65.477700,65.477700,65.464500,65.464500,0
2021-09-10,65.477700,65.477700,65.464500,65.464500,0
2021-09-09,65.477700,65.477700,65.464500,65.464500,604
2021-09-08,70.000000,70.000000,70.000000,70.000000,0
2021-09-07,70.000000,70.000000,70.000000,70.000000,0
2021-09-03,70.000000,70.000000,70.000000,70.000000,2787
2021-09-02,66.094900,66.094900,66.094900,66.094900,0
2021-09-01,66.094900,66.094900,66.094900,66.094900,9363
2021-08-31,63.250000,63.250000,63.250000,63.250000,0
2021-08-30,63.250000,63.250000,63.250000,63.250000,0
2021-08-27,63.250000,63.250000,63.250000,63.250000,390
2021-08-26,60.690000,60.690000,60.690000,60.690000,0
2021-08-25,60.690000,60.690000,60.690000,60.690000,0
2021-08-24,60.690000,60.690000,60.690000,60.690000,0
2021-08-23,60.690000,60.690000,60.690000,60.690000,216
2021-08-20,72.500000,72.500000,59.000000,72.500000,265
2021-08-19,60.610000,60.610000,60.610000,60.610000,0
2021-08-18,60.610000,60.610000,60.610000,60.610000,0
2021-08-17,60.610000,60.610000,60.610000,60.610000,0
2021-08-16,60.610000,60.610000,60.610000,60.610000,0
2021-08-13,60.610000,60.610000,60.610000,60.610000,0
2021-08-12,60.610000,60.610000,60.610000,60.610000,479
2021-08-11,59.681600,59.681600,59.681600,59.681600,948
2021-08-10,60.000000,60.000000,60.000000,60.000000,0
2021-08-09,60.000000,60.000000,60.000000,60.000000,264
2021-08-06,65.300000,65.300000,65.300000,65.300000,0
2021-08-05,65.300000,65.300000,65.300000,65.300000,0
2021-08-04,65.300000,65.300000,65.300000,65.300000,0
2021-08-03,65.300000,65.300000,65.300000,65.300000,0
2021-08-02,65.300000,65.300000,65.300000,65.300000,0
2021-07-30,65.300000,65.300000,65.300000,65.300000,0
2021-07-29,65.300000,65.300000,65.300000,65.300000,0
2021-07-28,65.300000,65.300000,65.300000,65.300000,0
2021-07-27,65.300000,65.300000,65.300000,65.300000,0
2021-07-26,65.300000,65.300000,65.300000,65.300000,157
2021-07-23,66.856700,67.500000,66.250000,66.250000,0
2021-07-22,66.856700,67.500000,66.250000,66.250000,14920
2021-07-21,63.700000,63.700000,63.700000,63.700000,1669
2021-07-20,66.000000,66.000000,66.000000,66.000000,100
2021-07-19,69.961100,69.961100,69.961100,69.961100,0
2021-07-16,69.961100,69.961100,69.961100,69.961100,0
2021-07-15,69.961100,69.961100,69.961100,69.961100,0
2021-07-14,69.961100,69.961100,69.961100,69.961100,0
2021-07-13,69.961100,69.961100,69.961100,69.961100,0
2021-07-12,69.961100,69.961100,69.961100,69.961100,0
2021-07-09,69.961100,69.961100,69.961100,69.961100,0
2021-07-08,69.961100,69.961100,69.961100,69.961100,0
2021-07-07,69.961100,69.961100,69.961100,69.961100,0
2021-07-06,69.961100,69.961100,69.961100,69.961100,0
2021-07-02,69.961100,69.961100,69.961100,69.961100,0
2021-07-01,69.961100,69.961100,69.961100,69.961100,0
2021-06-30,69.961100,69.961100,69.961100,69.961100,0
2021-06-29,69.961100,69.961100,69.961100,69.961100,284
2021-06-28,69.500000,69.500000,69.500000,69.500000,0
2021-06-25,69.500000,69.500000,69.500000,69.500000,159
2021-06-24,76.000000,76.000000,76.000000,76.000000,0
2021-06-23,76.000000,76.000000,76.000000,76.000000,0
2021-06-22,76.000000,76.000000,76.000000,76.000000,0
2021-06-21,76.000000,76.000000,76.000000,76.000000,0
2021-06-18,76.000000,76.000000,76.000000,76.000000,0
2021-06-17,76.000000,76.000000,76.000000,76.000000,0
2021-06-16,76.000000,76.000000,76.000000,76.000000,108
2021-06-15,50.000000,50.000000,50.000000,50.000000,0
2021-06-14,50.000000,50.000000,50.000000,50.000000,222
2021-06-11,70.288700,70.750000,50.000000,70.750000,0
2021-06-10,70.288700,70.750000,50.000000,70.750000,0
2021-06-09,70.288700,70.750000,50.000000,70.750000,0
2021-06-08,70.288700,70.750000,50.000000,70.750000,7447
2021-06-07,70.750000,70.750000,70.750000,70.750000,192
2021-06-04,70.156300,70.547400,70.156300,70.490000,7321
2021-06-03,73.486700,73.486700,73.200000,73.200000,0
2021-06-02,73.486700,73.486700,73.200000,73.200000,0
2021-06-01,73.486700,73.486700,73.200000,73.200000,0
2021-05-28,73.486700,73.486700,73.200000,73.200000,0
2021-05-27,73.486700,73.486700,73.200000,73.200000,973
2021-05-26,71.164000,71.164000,71.164000,71.164000,9172
2021-05-25,71.410700,71.768100,71.410700,71.768100,0
2021-05-24,71.410700,71.768100,71.410700,71.768100,0
2021-05-21,71.410700,71.768100,71.410700,71.768100,0
2021-05-20,71.410700,71.768100,71.410700,71.768100,793
2021-05-19,99.999900,99.999900,70.500000,99.999900,493
2021-05-18,65.500000,65.500000,65.500000,65.500000,0
2021-05-17,65.500000,65.500000,65.500000,65.500000,0
2021-05-14,65.500000,65.500000,65.500000,65.500000,192
2021-05-13,65.000000,65.000000,65.000000,65.000000,503
2021-05-12,65.239600,65.262600,65.165000,65.247500,2422
2021-05-11,74.990000,74.990000,74.990000,74.990000,176
2021-05-10,77.000000,77.000000,77.000000,77.000000,312
2021-05-07,73.950000,73.950000,73.950000,73.950000,0
2021-05-06,73.950000,73.950000,73.950000,73.950000,181
2021-05-05,76.073200,76.073200,76.073200,76.073200,0
2021-05-04,76.073200,76.073200,76.073200,76.073200,0
2021-05-03,76.073200,76.073200,76.073200,76.073200,0
2021-04-30,76.073200,76.073200,76.073200,76.073200,446
2021-04-29,77.000000,77.000000,77.000000,77.000000,340
2021-04-28,78.000000,78.000000,78.000000,78.000000,257
2021-04-27,77.495300,77.495300,77.495300,77.495300,0
2021-04-26,77.495300,77.495300,77.495300,77.495300,0
2021-04-23,77.495300,77.495300,77.495300,77.495300,0
2021-04-22,77.495300,77.495300,77.495300,77.495300,0
2021-04-21,77.495300,77.495300,77.495300,77.495300,224
2021-04-20,78.500000,78.500000,78.500000,78.500000,217
2021-04-19,78.300000,78.300000,78.300000,78.300000,0
2021-04-16,78.300000,78.300000,78.300000,78.300000,754
2021-04-15,79.550000,79.550000,78.250000,78.250000,0
2021-04-14,79.550000,79.550000,78.250000,78.250000,320
2021-04-13,75.450000,75.450000,75.450000,75.450000,0
2021-04-12,75.450000,75.450000,75.450000,75.450000,0
2021-04-09,75.450000,75.450000,75.450000,75.450000,0
2021-04-08,75.450000,75.450000,75.450000,75.450000,0
2021-04-07,75.450000,75.450000,75.450000,75.450000,0
2021-04-06,75.450000,75.450000,75.450000,75.450000,0
2021-04-05,75.450000,75.450000,75.450000,75.450000,0
2021-04-01,75.450000,75.450000,75.450000,75.450000,0
2021-03-31,75.450000,75.450000,75.450000,75.450000,0
2021-03-30,75.450000,75.450000,75.450000,75.450000,160
2021-03-29,75.368100,75.368100,75.368100,75.368100,252
